Wilderness_Area,Id,Elevation,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,Hillshade_3pm,Cover_Type,Soil_Type,Hillshade_Noon,Vertical_Distance_To_Hydrology,Slope,Horizontal_Distance_To_Hydrology,Hillshade_9am,Aspect
3,8517,2952,1989,3272,0,1,26,179,7,26,85,239,72
3,8518,2932,2093,3070,114,1,26,219,-10,11,60,235,81
3,8519,2848,2190,1717,203,5,17,245,91,15,819,181,266
3,8520,2905,2263,1879,116,7,4,236,239,28,577,232,165
3,8521,2696,2514,2275,101,3,10,226,67,18,234,247,129
3,8522,2629,1986,2685,163,3,4,251,22,22,85,212,193
3,8523,2612,1825,2826,106,3,4,232,9,21,60,243,146
3,8524,2584,1667,2892,163,6,17,223,4,11,30,199,345
3,8525,3162,1221,313,168,1,21,237,0,4,0,208,311
3,8526,3349,966,1710,162,1,32,247,38,8,300,219,194
3,8527,3358,870,2190,167,1,32,238,19,4,424,210,298
3,8528,3365,870,2340,152,7,32,230,26,5,541,215,11
3,8529,3353,878,2490,136,7,31,229,31,6,534,228,76
3,8530,3349,886,2550,133,7,31,228,38,7,484,228,75
3,8531,3202,3361,379,109,1,22,216,7,13,134,236,78
3,8532,2845,2271,2114,142,5,26,242,17,10,301,231,159
3,8533,2829,2163,1740,176,5,17,248,66,8,741,209,227
3,8534,2859,2160,1749,212,5,13,235,158,20,787,162,286
3,8535,2774,2415,2166,65,3,10,200,141,23,366,250,98
3,8536,2619,1919,2750,143,6,4,246,12,24,30,222,179
3,8537,2570,1233,2484,155,2,11,226,8,8,108,208,358
3,8538,2860,2040,793,119,5,13,236,109,18,201,240,149
3,8539,2854,2070,767,101,5,13,229,103,20,175,246,139
3,8540,3356,904,2041,162,7,32,240,27,2,309,216,236
3,8541,3321,1381,2042,137,1,32,243,109,15,499,233,163
3,8542,3193,2721,1295,229,1,33,243,60,35,180,134,240
3,8543,3062,1812,3639,122,1,33,206,46,15,256,216,33
3,8544,2838,2249,2122,151,5,26,246,38,11,270,226,175
3,8545,2940,2213,1851,211,2,33,249,154,19,495,174,254
3,8546,2839,2155,1779,87,5,13,220,61,22,633,250,127
3,8547,2864,2130,1779,214,5,13,229,163,22,759,153,294
3,8548,2894,2131,1790,196,5,13,226,204,17,735,170,309
3,8549,2899,2132,1795,160,5,13,228,222,8,730,206,347
3,8550,2895,2155,1851,136,7,4,243,226,26,666,223,176
3,8551,2662,2438,2359,104,3,10,228,33,18,150,246,133
3,8552,2625,2184,2546,160,5,4,248,-4,10,60,221,189
3,8553,2609,1962,2724,148,6,4,247,11,16,42,226,177
3,8554,2595,1798,2863,137,6,17,242,0,13,0,233,159
3,8555,2587,1691,2918,162,6,10,233,0,5,42,210,340
3,8556,2835,2100,757,76,5,13,214,84,24,134,252,124
3,8557,3021,2576,966,177,1,23,231,24,10,270,193,319
3,8558,3187,1165,95,167,1,21,245,7,5,30,215,217
3,8559,3359,934,2462,128,7,32,226,37,8,525,230,76
3,8560,2941,1999,3146,123,1,26,215,-3,11,150,225,50
3,8561,2818,2117,1804,124,5,17,234,43,12,636,239,133
3,8562,2891,2100,1816,209,5,13,223,190,23,713,151,302
3,8563,2853,2192,1986,132,2,10,242,187,27,470,224,174
3,8564,2755,2375,2232,59,3,10,197,122,25,309,252,100
3,8565,2630,2287,2483,142,6,4,237,-3,5,42,229,127
3,8566,2629,2258,2504,139,6,17,230,-4,5,30,226,73
3,8567,2598,1922,2766,147,6,17,239,0,4,0,226,144
3,8568,3369,960,2373,143,7,32,231,30,4,524,224,69
3,8569,3367,960,2403,139,7,32,230,28,5,552,226,73
3,8570,3304,1440,2024,121,1,32,236,92,16,433,240,147
3,8571,3273,1693,1732,150,1,33,248,67,15,306,225,178
3,8572,3329,2318,1075,181,1,33,254,162,18,418,203,209
3,8573,3152,3416,595,149,2,22,240,0,5,30,226,155
3,8574,3185,1959,1953,185,1,31,249,41,11,268,202,236
3,8575,2930,2064,3018,140,1,33,214,35,12,175,209,16
3,8576,2847,2151,2292,156,2,26,245,16,7,150,223,180
3,8577,2630,2220,2546,112,6,17,210,0,14,0,228,55
3,8578,2600,1745,2838,145,6,10,196,1,21,60,184,0
3,8579,2840,2010,865,118,5,13,234,89,15,210,241,139
3,8580,2831,2070,816,115,5,13,234,80,17,150,242,144
3,8581,3053,3048,582,175,1,32,236,86,7,558,201,307
3,8582,3055,2239,1262,189,1,23,237,-15,11,255,189,294
3,8583,3330,1087,1687,171,7,21,249,19,10,180,213,209
3,8584,3355,992,2075,164,7,32,240,16,2,255,214,252
3,8585,3356,990,2105,165,7,32,239,17,3,277,212,285
3,8586,3350,2638,799,155,1,32,249,200,14,534,223,183
3,8587,2822,2161,2197,141,5,26,241,22,9,180,231,153
3,8588,2811,2058,1864,145,5,17,241,39,7,579,229,154
3,8589,2810,2054,1862,151,5,17,241,47,5,589,225,163
3,8590,2809,2051,1861,157,5,17,242,44,4,598,221,183
3,8591,2879,2040,1869,218,5,13,228,178,24,671,146,292
3,8592,2833,2195,2121,126,3,10,241,167,21,361,235,163
3,8593,2725,2352,2316,74,3,10,207,92,22,228,250,103
3,8594,2679,2414,2389,63,3,10,199,46,24,127,250,98
3,8595,2622,1624,2839,167,6,10,195,30,25,127,161,342
1,8596,3270,1468,685,164,1,38,221,15,12,85,195,344
3,8597,2833,2010,882,116,5,13,232,84,14,190,242,131
3,8598,3323,1127,1660,173,7,21,247,12,7,150,211,222
3,8599,3302,1429,2096,106,1,32,227,82,16,424,245,126
3,8600,3296,3384,503,93,2,32,207,101,17,323,238,76
3,8601,3195,2213,1648,122,1,23,223,5,9,85,232,77
3,8602,2823,2125,2239,120,5,26,231,8,11,153,239,121
3,8603,2876,2062,1924,82,2,13,219,97,24,443,250,130
3,8604,2846,2051,1909,57,2,13,203,68,28,484,254,120
3,8605,2808,2024,1892,156,5,17,241,43,4,560,221,176
3,8606,2884,2010,1899,219,5,13,227,183,24,641,145,292
3,8607,2624,1722,2779,138,6,10,192,17,22,120,186,5
3,8608,2637,1584,2819,154,6,10,199,45,21,170,180,353
3,8609,2637,1530,2837,138,6,10,207,49,16,210,203,13
3,8610,3362,1054,2469,142,7,32,231,40,4,470,224,68
3,8611,3268,1667,2967,106,1,33,194,158,19,850,216,37
3,8612,3082,1674,3540,114,1,33,206,98,15,395,223,45
3,8613,2806,1994,1922,161,5,17,243,41,4,532,218,198
3,8614,2847,1981,1922,221,5,13,231,90,24,607,146,286
3,8615,2860,1980,1924,224,5,13,228,106,26,618,139,288
3,8616,2900,1980,1931,207,5,13,233,199,19,607,165,292
3,8617,2805,2037,2040,135,2,10,243,136,24,458,227,173
3,8618,2809,2117,2147,150,3,10,247,143,25,313,215,185
3,8619,2830,1952,966,112,5,13,234,82,20,150,242,149
3,8620,2823,2012,918,115,5,13,236,74,21,134,240,152
3,8621,2799,2102,850,85,5,13,218,48,21,120,250,121
3,8622,3175,1436,175,182,1,23,243,4,8,210,200,270
3,8623,3206,1233,433,179,1,21,248,5,8,42,206,234
3,8624,3301,1266,1489,170,7,21,243,6,5,90,211,242
3,8625,3314,1207,1608,176,7,38,246,3,7,90,207,239
3,8626,3323,1170,1697,176,7,38,244,12,6,90,206,259
3,8627,3357,1080,2114,166,1,32,241,18,3,228,213,252
3,8628,3365,1082,2442,137,7,32,230,43,6,485,227,78
3,8629,3358,1165,2548,146,1,32,233,105,3,631,223,72
3,8630,3087,2676,1328,221,2,33,249,5,26,60,158,244
3,8631,3308,1622,2850,141,1,33,218,192,10,976,213,20
1,8632,3288,1360,684,156,1,38,223,32,10,162,204,356
3,8633,2827,1924,1008,110,5,13,234,79,25,120,238,157
3,8634,3114,1910,902,168,1,23,224,-18,12,228,195,337
3,8635,3118,1867,842,168,1,23,222,-14,13,285,192,338
3,8636,3170,1549,335,153,1,23,234,17,2,268,218,27
3,8637,3187,1328,272,159,1,23,230,0,6,108,209,349
3,8638,3279,1398,1230,167,1,21,244,29,4,120,214,225
3,8639,3249,1661,2371,155,1,31,243,139,5,569,223,178
3,8640,3133,1574,3561,125,1,33,198,117,18,524,206,22
3,8641,2777,2072,2214,136,3,4,242,111,29,247,218,178
3,8642,2722,2218,2380,86,3,4,221,75,24,201,249,133
3,8643,2639,2292,2577,197,6,17,230,7,16,42,173,303
3,8644,2629,2147,2616,95,6,24,207,18,16,124,238,75
3,8645,3011,2944,664,197,2,32,253,142,16,470,191,234
3,8646,3323,1226,1707,181,7,38,244,5,7,30,202,264
3,8647,3227,2227,1677,132,1,23,228,31,7,277,229,78
3,8648,3247,1641,2366,151,1,31,242,137,6,532,225,167
3,8649,2821,1965,2473,149,5,17,240,0,5,0,226,152
3,8650,2820,1969,2455,154,5,17,243,0,6,30,224,173
3,8651,2820,1973,2438,155,5,17,245,3,8,30,223,180
3,8652,2807,2008,2341,138,5,26,242,5,12,42,233,158
3,8653,2797,2012,2282,154,5,17,240,0,3,30,222,165
3,8654,2796,1909,2014,172,5,17,249,39,9,437,213,212
3,8655,2821,1896,2010,197,5,17,221,64,20,484,162,312
3,8656,2632,1994,2601,170,6,24,212,21,18,120,179,339
3,8657,2655,1879,2619,186,6,10,198,44,27,150,146,328
3,8658,2679,1594,2687,148,6,10,197,72,21,247,183,358
3,8659,2815,1690,1240,154,5,13,249,51,16,228,222,183
3,8660,2774,1988,999,95,5,13,223,26,37,60,225,164
3,8661,2757,2167,872,108,2,13,233,6,22,30,242,149
3,8662,2820,2496,702,202,2,13,248,23,15,127,183,257
3,8663,2900,2706,661,233,2,13,239,78,28,300,137,265
3,8664,3208,1321,511,149,1,21,218,0,11,0,205,5
3,8665,3243,1613,2385,156,1,31,244,133,7,524,223,180
3,8666,2817,1939,2480,146,5,17,238,0,4,0,226,135
3,8667,2815,1948,2446,150,5,17,242,0,6,0,226,163
3,8668,2808,1872,2041,216,5,17,239,47,20,430,161,278
3,8669,2881,1860,2046,189,5,13,249,176,11,503,197,246
3,8670,2697,1641,2642,121,6,10,183,93,24,270,191,15
3,8671,2805,1723,1231,160,5,13,248,41,10,190,221,189
3,8672,2801,1812,1158,96,5,13,227,52,22,108,247,138
3,8673,3177,1597,272,161,1,23,240,24,1,335,216,239
3,8674,3232,1729,1917,115,1,32,228,12,12,134,241,116
3,8675,3239,3462,721,131,1,32,231,85,7,255,232,100
3,8676,2810,1930,2439,124,5,17,228,-3,9,30,235,101
3,8677,2809,1920,2202,178,2,26,254,31,18,175,205,207
3,8678,2787,1850,2073,186,5,17,251,26,12,379,201,232
3,8679,2651,2239,2523,92,6,4,220,9,19,30,249,119
3,8680,2640,2274,2521,152,6,17,217,0,12,0,203,1
3,8681,2655,1979,2542,173,6,24,191,44,27,180,150,337
3,8682,2685,1863,2560,179,6,10,181,74,32,201,131,333
3,8683,3063,2697,1153,185,1,32,230,66,13,570,185,312
3,8684,3370,1230,2431,139,7,32,230,48,5,481,225,68
3,8685,3226,2509,1134,159,1,33,250,76,22,201,214,190
3,8686,3191,3207,865,119,1,32,208,37,14,210,221,41
3,8687,3325,1470,2854,197,1,31,222,215,20,1041,164,311
3,8688,3196,1440,3475,132,1,33,226,115,7,573,228,67
3,8689,2795,1914,2335,150,5,17,238,0,3,0,224,141
3,8690,2794,1909,2322,149,5,17,242,-2,6,30,226,163
3,8691,2835,1891,2168,165,2,13,252,57,20,182,213,194
3,8692,2881,1801,2102,188,5,13,249,142,11,443,199,243
3,8693,2665,2265,2490,184,6,10,218,33,18,85,173,324
3,8694,2669,2236,2491,133,6,10,214,39,12,108,216,29
3,8695,2717,1797,2542,173,6,10,189,106,28,256,148,337
1,8696,3325,1168,708,159,1,38,204,62,20,342,180,349
1,8697,3200,966,966,106,1,22,179,124,25,395,199,25
3,8698,3192,1577,127,171,1,23,231,19,8,351,200,324
3,8699,3374,1260,2407,145,7,32,232,35,4,488,223,62
3,8700,3264,3322,721,174,1,32,253,170,15,551,210,205
3,8701,2820,1854,2538,137,2,26,217,1,11,90,215,27
3,8702,2795,1884,2362,136,5,17,231,0,6,0,229,90
3,8703,2869,1770,2133,131,5,4,242,164,22,430,231,168
3,8704,2675,2230,2461,118,6,10,205,43,15,127,218,38
3,8705,2707,1878,2496,183,6,10,191,96,29,247,140,331
1,8706,3319,1253,828,162,1,38,205,29,19,255,179,346
3,8707,3368,1291,2471,135,7,32,230,46,6,450,229,88
3,8708,3168,2248,1441,152,1,23,249,11,22,30,219,184
3,8709,3211,2724,1019,160,1,33,247,80,30,256,201,193
3,8710,2930,1848,3055,124,2,33,197,49,19,437,205,21
3,8711,2825,1825,2563,134,2,26,216,6,11,120,216,29
3,8712,2779,1761,2163,202,5,17,249,25,16,295,184,251
3,8713,2843,1744,2160,198,5,13,254,104,22,362,186,224
3,8714,2851,1742,2161,187,5,13,254,112,23,376,193,212
3,8715,2655,2080,2445,130,6,17,238,3,12,30,237,145
3,8716,2651,2097,2442,135,6,17,236,3,8,30,233,133
3,8717,2668,2106,2437,159,6,24,209,35,17,242,186,349
1,8718,3227,912,1003,100,1,22,180,151,24,454,206,31
3,8719,2894,1779,2912,107,2,26,213,48,13,402,235,73
3,8720,2805,1723,2191,229,5,13,243,58,27,300,146,259
3,8721,2843,1711,2192,157,5,4,249,116,24,366,213,189
3,8722,2688,1855,2379,131,2,10,238,19,12,108,236,146
3,8723,2654,2106,2407,167,6,10,215,6,15,30,187,342
3,8724,2678,2178,2402,83,6,10,179,45,24,192,218,45
3,8725,3075,2713,1106,193,1,32,246,4,11,618,192,263
3,8726,3191,1651,190,165,1,23,248,18,9,430,217,198
3,8727,3372,1350,2454,132,7,32,228,50,7,481,230,82
3,8728,3363,1348,2542,143,7,38,233,41,4,391,226,90
3,8729,3186,3099,999,89,2,32,212,32,17,331,246,97
3,8730,3033,2624,1368,150,2,23,240,0,4,30,225,153
3,8731,3186,1996,1919,137,1,33,242,6,13,362,233,159
3,8732,2813,1690,2220,209,5,13,250,74,19,285,177,248
3,8733,2827,1682,2221,163,5,4,251,100,18,324,216,192
3,8734,2651,2047,2382,175,6,10,234,0,8,30,199,313
3,8735,2699,2001,2385,176,6,10,207,88,21,330,168,335
3,8736,2746,1830,2412,193,6,10,223,135,18,342,169,314
1,8737,3262,779,895,134,1,22,214,186,12,577,215,27
3,8738,3253,1533,853,148,1,38,218,25,11,124,207,7
3,8739,3102,2380,1606,233,2,33,242,71,31,210,137,254
3,8740,2862,1711,2773,131,2,26,216,43,11,277,219,36
3,8741,2780,1753,2435,134,5,26,223,5,8,42,224,50
3,8742,2800,1663,2251,221,5,13,245,61,23,247,158,261
3,8743,2670,2058,2347,195,6,10,216,19,21,67,159,317
3,8744,2679,2076,2345,195,6,10,212,27,23,85,154,319
3,8745,2710,2184,2341,87,6,10,185,66,22,212,221,47
3,8746,2694,2100,2345,171,6,10,207,61,20,277,173,339
3,8747,2698,2072,2347,168,6,10,205,66,20,297,174,342
3,8748,2743,1852,2377,202,6,10,225,132,20,365,162,305
3,8749,3042,3072,1065,174,2,32,247,96,7,459,210,228
3,8750,2779,1711,2410,160,5,17,236,2,2,30,214,333
3,8751,2785,1638,2282,225,5,13,242,46,24,212,152,265
3,8752,2808,1630,2280,205,5,13,249,81,17,228,180,253
3,8753,2815,1627,2280,181,5,13,249,88,10,242,205,231
3,8754,2697,2071,2313,194,6,10,218,45,20,124,162,316
3,8755,2705,2090,2312,193,6,10,220,57,19,134,166,316
3,8756,2734,1895,2338,184,6,10,218,123,18,390,172,324
3,8757,3237,1630,450,170,1,31,208,36,20,362,175,339
3,8758,3375,1440,2445,143,7,32,234,53,4,524,226,104
3,8759,3181,3526,908,90,2,33,224,110,31,418,238,154
3,8760,3150,1847,2054,116,1,33,237,11,24,330,237,160
3,8761,3142,1514,2343,198,1,33,251,32,15,150,189,245
3,8762,2776,1680,2411,147,5,17,236,-2,3,42,224,105
3,8763,2784,1608,2312,222,5,13,244,45,23,182,157,264
3,8764,2680,1992,2290,188,6,10,208,33,23,108,157,325
3,8765,2711,2107,2283,150,6,10,200,67,20,297,184,357
1,8766,3317,1165,984,144,1,22,245,47,27,216,217,182
3,8767,3097,2551,834,205,1,32,248,-10,16,365,180,257
3,8768,3358,1489,1992,176,1,32,236,47,7,300,200,304
3,8769,3215,2250,1639,111,1,24,182,56,24,153,198,22
3,8770,3193,3132,1060,159,1,32,250,39,14,450,221,188
3,8771,3128,1782,2110,123,1,33,239,-9,24,272,233,165
3,8772,3287,1243,2831,198,1,32,235,177,15,810,176,295
3,8773,3317,1231,2924,178,1,32,229,207,11,930,191,320
3,8774,2981,1690,2922,117,2,33,216,100,12,626,230,63
3,8775,2715,2044,2252,186,6,10,225,64,15,190,178,317
3,8776,2733,2040,2257,174,6,10,204,91,22,361,166,336
3,8777,2751,1872,2279,166,6,10,220,56,13,376,193,342
3,8778,3290,1663,607,176,1,31,251,64,12,350,210,212
3,8779,3178,3037,1128,89,2,32,213,24,18,481,246,100
3,8780,3067,1463,2969,112,2,33,212,-7,13,569,230,61
3,8781,2717,2001,2223,184,6,10,221,68,17,201,176,323
3,8782,2733,2087,2223,165,6,10,207,84,19,339,179,344
1,8783,3356,787,853,175,1,22,253,150,24,469,201,202
3,8784,3381,1530,2268,156,1,32,232,50,4,450,214,0
3,8785,3377,1530,2411,143,7,32,233,38,4,553,226,90
3,8786,2775,1591,2460,113,2,10,197,19,18,67,213,33
3,8787,2736,1535,2407,143,5,17,244,-2,12,67,230,165
3,8788,2713,1940,2197,194,6,10,222,66,19,201,166,314
3,8789,2753,2021,2197,179,6,10,218,107,17,404,178,329
3,8790,2765,1964,2203,178,6,10,226,123,13,446,188,324
3,8791,2762,1879,2215,144,6,10,228,67,5,379,220,38
3,8792,3377,1560,2420,143,7,32,234,38,4,573,226,97
3,8793,3150,1348,2512,205,1,33,252,40,18,270,181,242
3,8794,2709,1898,2170,207,6,10,231,58,19,218,163,295
3,8795,3126,2483,636,183,1,32,249,-12,10,201,203,235
3,8796,3230,1855,421,179,1,23,221,39,15,636,182,328
3,8797,3267,1741,782,172,1,31,225,39,11,379,193,332
3,8798,3335,1679,1758,183,1,32,236,36,10,268,193,301
3,8799,2840,1583,2724,147,2,33,215,56,13,342,204,6
3,8800,2727,1894,2138,210,6,10,224,76,22,256,152,301
3,8801,2735,1913,2135,189,6,10,221,84,18,268,170,318
3,8802,2740,1933,2133,186,6,10,219,93,18,283,172,322
3,8803,2764,2003,2138,167,6,10,228,117,9,446,200,335
3,8804,3190,2205,631,156,1,32,215,53,14,323,196,354
3,8805,3242,1826,525,174,1,22,228,28,11,564,194,326
3,8806,3379,1620,2410,140,7,32,231,45,5,595,226,75
3,8807,3092,1800,2175,107,1,33,232,76,21,335,243,147
3,8808,3160,1266,2597,210,1,33,243,50,18,331,172,270
3,8809,2716,1723,2142,131,2,10,207,59,15,240,209,22
3,8810,2742,1891,2105,192,6,10,222,91,18,295,169,315
3,8811,2758,1952,2101,166,6,10,218,112,14,335,190,342
3,8812,2902,2576,1165,128,2,33,190,23,22,127,192,12
3,8813,3097,2673,684,149,1,23,220,-28,10,418,208,7
3,8814,3382,1650,2391,143,7,38,230,53,4,600,223,58
3,8815,3166,2696,1448,85,1,24,184,45,23,150,223,49
3,8816,3144,1224,2884,129,2,33,227,69,7,331,230,81
3,8817,2698,1419,2335,161,5,17,225,1,9,30,202,347
3,8818,2697,1517,2212,190,5,17,229,3,15,108,178,310
3,8819,2727,1571,2173,201,5,10,226,48,19,134,164,305
3,8820,2739,1600,2155,165,5,10,232,55,6,170,205,333
3,8821,2941,2962,1180,189,1,23,246,8,10,42,195,258
3,8822,3385,1680,2374,142,7,38,229,59,5,607,223,57
3,8823,3017,2553,1533,128,2,33,239,2,15,170,237,153
3,8824,2912,1421,2737,108,2,33,201,93,17,514,222,45
3,8825,2760,1867,2044,193,6,10,228,103,16,362,175,309
3,8826,3408,1712,2218,132,7,38,223,76,8,492,225,55
3,8827,2775,2033,1489,86,2,13,205,3,18,30,243,84
3,8828,3376,1777,1986,193,1,32,243,61,12,295,189,274
3,8829,3392,1740,2368,129,7,38,226,43,8,573,230,74
3,8830,3038,1468,2434,203,1,22,251,0,17,0,184,244
3,8831,3132,1195,2770,122,2,33,218,57,10,424,228,60
3,8832,2735,1477,2097,200,5,11,235,41,16,212,175,294
3,8833,2743,1507,2078,162,5,11,233,53,4,228,210,338
3,8834,2743,1523,2069,153,5,11,231,61,4,242,215,10
3,8835,3305,1889,1739,176,1,38,244,4,6,60,206,259
3,8836,3039,3486,1239,154,1,23,246,-5,10,90,224,179
3,8837,3083,2827,1422,89,2,33,224,110,27,301,245,146
3,8838,3096,1321,2672,125,2,33,221,21,9,696,228,62
3,8839,2721,1289,2259,142,5,11,223,6,8,30,217,27
3,8840,2962,2647,1307,100,2,33,183,56,23,247,209,33
3,8841,3084,2951,767,186,1,32,249,55,11,446,200,239
3,8842,3320,1978,1316,150,1,31,220,47,10,418,207,5
3,8843,3394,1820,2093,197,1,32,248,72,13,319,189,255
3,8844,3400,1800,2336,132,7,32,231,51,7,488,231,98
3,8845,3396,1800,2364,132,7,32,230,47,7,509,231,94
3,8846,3081,3017,1366,159,2,33,250,61,24,190,211,191
3,8847,2725,1259,2233,152,5,17,227,0,7,0,212,8
3,8848,2706,1356,2096,166,5,17,234,13,5,240,207,326
3,8849,2733,1410,2051,200,5,11,237,32,15,268,177,289
3,8850,2740,1425,2040,193,5,11,239,40,12,272,186,287
3,8851,3325,1917,1848,205,1,32,244,17,16,67,177,270
3,8852,3096,3247,1348,119,1,23,213,11,12,95,226,51
3,8853,2727,1213,2255,143,5,17,225,0,7,0,218,31
3,8854,2742,1399,2012,189,5,11,240,41,11,301,190,287
3,8855,2751,1448,1983,165,5,11,235,57,4,323,209,324
3,8856,3289,2037,793,157,1,32,219,61,12,725,200,353
3,8857,3301,2006,1716,142,1,38,225,1,7,42,219,34
3,8858,2976,1231,2542,116,2,33,201,157,17,713,216,35
3,8859,2738,1358,1994,192,5,11,239,40,12,323,186,288
3,8860,2749,1406,1964,172,5,11,240,49,5,342,207,285
3,8861,2756,1513,1914,163,3,11,235,77,4,426,210,330
3,8862,2760,1572,1895,161,3,11,228,80,8,481,205,346
3,8863,2990,3315,1208,183,1,23,226,0,14,0,183,319
3,8864,3020,3234,1006,184,1,32,245,10,8,134,200,259
3,8865,3174,2581,300,200,1,23,236,27,15,391,175,292
3,8866,3227,2297,644,185,1,23,247,90,9,716,200,252
3,8867,3368,2042,1176,151,1,31,223,140,9,631,210,6
3,8868,3020,1974,2060,181,2,23,252,118,27,258,193,206
3,8869,2739,1146,2239,163,5,17,231,0,6,0,207,340
3,8870,3043,3164,882,186,1,32,251,25,13,234,201,228
3,8871,3393,1920,2415,153,7,32,240,44,3,424,222,162
3,8872,2742,1120,2197,151,5,17,225,3,7,30,212,9
3,8873,2724,1222,2012,157,5,17,226,14,8,242,207,355
3,8874,2958,1513,1803,89,2,13,221,53,21,150,249,127
3,8875,3065,3097,759,189,1,32,238,36,11,323,188,292
3,8876,2728,1194,1986,165,5,11,227,13,9,258,201,340
3,8877,2731,1207,1972,163,5,11,225,21,10,283,200,343
3,8878,3001,3199,1277,196,1,33,224,11,18,120,168,311
3,8879,3358,2147,1374,149,1,32,216,82,12,537,204,4
3,8880,2992,1120,2436,132,2,11,206,217,15,815,208,21
3,8881,2746,1052,2202,145,5,17,225,0,7,0,216,23
3,8882,3331,2181,939,187,1,32,224,103,16,854,176,319
3,8883,3378,2018,2274,178,1,32,248,29,8,212,206,234
3,8884,3030,3283,1500,123,1,23,212,12,13,120,222,42
3,8885,2921,2125,1998,169,2,33,253,8,19,90,211,198
3,8886,3037,1090,2371,125,2,32,222,218,9,953,229,67
3,8887,2998,3075,1478,146,1,33,208,53,16,180,198,4
3,8888,2879,1922,1932,137,2,23,216,2,11,67,214,24
3,8889,3007,2964,1560,127,1,33,189,62,22,277,193,13
3,8890,3364,2222,1099,168,1,32,225,136,11,845,196,337
3,8891,3102,3448,1535,92,1,31,177,64,25,182,208,35
3,8892,2843,1050,2691,100,2,11,223,72,16,446,246,116
3,8893,3203,2676,175,182,1,23,236,56,10,626,193,303
3,8894,3248,2576,371,171,1,32,228,-26,10,618,196,330
3,8895,3270,2490,577,184,1,32,239,-4,9,547,195,288
3,8896,3342,2284,987,171,1,32,210,54,19,743,175,338
3,8897,2754,932,2228,147,5,17,229,1,5,30,219,33
3,8898,3151,2934,277,185,1,32,237,100,10,600,192,295
3,8899,2885,2097,1924,90,2,33,200,106,18,190,235,67
3,8900,3389,2160,2480,176,7,38,240,40,6,247,203,286
3,8901,3397,2160,2531,186,7,38,240,48,9,306,194,288
3,8902,3075,3314,1638,63,1,31,163,56,29,270,216,47
3,8903,2758,875,2206,154,5,17,233,0,3,0,216,13
3,8904,3036,2874,1680,170,1,32,238,91,5,391,207,298
3,8905,3194,2879,90,190,1,32,240,138,11,685,190,285
3,8906,3199,2846,30,181,1,32,238,-47,8,671,196,297
3,8907,3311,2497,810,177,1,32,234,36,8,450,197,310
3,8908,3158,3666,1654,145,1,31,212,104,14,342,202,7
3,8909,2888,1900,2252,159,2,16,244,0,6,0,220,189
3,8910,2970,1359,2666,202,1,22,254,10,21,95,183,229
3,8911,2760,871,2295,146,5,17,231,1,4,30,221,45
3,8912,2759,859,2250,155,5,17,232,0,4,0,215,4
3,8913,2759,853,2228,158,5,17,233,0,4,0,212,350
3,8914,2961,1621,1487,65,2,13,204,35,24,124,252,106
3,8915,2843,2247,1945,27,2,13,161,59,33,124,239,75
3,8916,2974,1956,1832,124,2,33,172,69,28,242,174,7
3,8917,3030,2886,1353,162,1,32,219,20,13,361,196,347
3,8918,3260,2702,457,169,1,23,244,-14,5,417,212,233
3,8919,3383,2283,2473,180,7,38,233,21,10,150,193,311
1,8920,3256,883,1698,140,1,23,227,78,6,256,223,52
3,8921,2958,1361,1020,124,2,32,230,11,9,85,236,109
3,8922,2924,1725,1518,119,2,23,223,-1,10,95,235,85
3,8923,3384,2315,2466,189,7,38,234,22,13,108,185,303
3,8924,3406,2310,2613,172,7,38,234,33,7,256,201,315
3,8925,2974,2520,1986,148,1,22,225,3,7,67,214,15
3,8926,2955,2224,2131,127,1,22,205,34,15,210,211,25
3,8927,3044,2820,1388,143,1,32,213,28,13,400,206,11
3,8928,3404,2340,2581,179,7,38,234,31,9,190,195,311
3,8929,3144,3290,1816,55,1,33,192,130,25,430,250,93
3,8930,3370,2379,2455,207,7,38,236,8,17,30,169,287
3,8931,2892,1889,2371,133,1,22,228,9,7,95,228,75
3,8932,2946,1813,1489,182,2,23,218,20,17,180,175,326
